Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
CNEP1R1	Q8N9A8;Q8N9A8-2	42785.1	2990	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
JMY	Q8N9B5;Q8N9B5-2	1829.76	8058	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
NAT8L	Q8N9F0	8680.63	6023	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
GDPD1	Q8N9F7	133691	1490	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
EXD3	Q8N9H8	566.267	8444	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SYT2	Q8N9I0	36216.5	3284	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
DTX3	Q8N9I9;Q8N9I9-2	57506	2537	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
C19orf47	Q8N9M1;Q8N9M1-2	6427.93	6544	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ASCC1	Q8N9N2-2	33785.1	3419	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
BANP	Q8N9N5;Q8N9N5-2;Q8N9N5-3;Q8N9N5-4;Q8N9N5-5;Q8N9N5-6;Q8N9N5-7	4502.06	7128	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
LRRC57	Q8N9N7	196331	1136	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
EIF1AD	Q8N9N8	40896.3	3083	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SREK1IP1	Q8N9Q2	6732.22	6469	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SCAI	Q8N9R8;Q8N9R8-2	27670.8	3784	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KRI1	Q8N9T8	5221.43	6882	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
WDSUB1	Q8N9V3	16591.9	4739	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CCDC71L	Q8N9Z2	11745.7	5435	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KBTBD3	Q8NAB2	9263.64	5883	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZNF579	Q8NAF0	28744.2	3711	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MIGA1	Q8NAN2	2395.41	7859	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZBTB38	Q8NAP3	723.669	8411	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
POMGNT2	Q8NAT1	23185.2	4112	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PRPF38A	Q8NAV1	68128.8	2308	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
USP38	Q8NB14;Q8NB14-2	5056.56	6936	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
GATD1	Q8NB37	175884	1232	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ANKRD52	Q8NB46	4967.63	6975	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ATP11C	Q8NB49-2	8704.66	6020	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZFP62	Q8NB50;Q8NB50-3	829.044	8386	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KDM1B	Q8NB78	6212.25	6608	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SPATA5	Q8NB90	23947.4	4059	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
NHLRC2	Q8NBF2	20404.4	4323	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
AVL9	Q8NBF6	37035.3	3237	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
XXYLT1	Q8NBI6	33191.9	3453	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
GOLM1	Q8NBJ4;Q8NBJ4-2	66911.6	2333	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
COLGALT1	Q8NBJ5	36224.9	3283	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SUMF2	Q8NBJ7	72360.8	2231	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SIDT2	Q8NBJ9;Q8NBJ9-2	14215.6	5056	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
POGLUT1	Q8NBL1	49554.9	2765	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
UBAC2	Q8NBM4	26247.2	3882	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PCYOX1L	Q8NBM8	65056.7	2368	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TMEM87A	Q8NBN3	19742.7	4383	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
RDH13	Q8NBN7	269131	891	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TTC13	Q8NBP0	26588.7	3858	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MFSD9	Q8NBP5	3266.53	7532	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
HSD17B11	Q8NBQ5	62893.5	2412	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MINDY2	Q8NBR6;Q8NBR6-2	5716.23	6735	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TXNDC5	Q8NBS9	56236.6	2570	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TMEM145	Q8NBT3	4416.71	7164	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ATAD1	Q8NBU5	206610	1097	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SLC38A9	Q8NBW4;Q8NBW4-2	9868.75	5780	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SCCPDH	Q8NBX0	467733	549	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
UXS1	Q8NBZ7;Q8NBZ7-2	21788.1	4206	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
RELL2	Q8NC24	9626.53	5822	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
RNF149	Q8NC42	10501.7	5663	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
RETREG2	Q8NC44	27068.2	3829	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SERBP1	Q8NC51	171743	1254	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KCT2	Q8NC54	15735.8	4848	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
LEMD2	Q8NC56	36998.8	3242	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
NOA1	Q8NC60	59677.1	2489	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
NETO2	Q8NC67;Q8NC67-3	6966.28	6418	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
